 # File l.dat, created by Task#1 of TABOO on 2025.03.09 time=16.06.51
 # These l numbers are of _tidal_ type
  2        0.11029682E+00       0.52693831E+00      -0.50520404E-07      -0.78250629E-04      -0.70880470E-02       0.11460397E+00       0.16813732E+00      -0.35798500E-28       0.72555070E-02      -0.56764344E-02       0.13082020E-24       0.12230070E-03      -0.12213341E-03      -0.31875839E-27
  3        0.22788734E-01       0.18524377E+00      -0.58206136E-07      -0.82180565E-04      -0.68747176E-02       0.63383178E-01       0.11309074E-01       0.19444208E-29       0.50081768E-03      -0.20862758E-02      -0.76633956E-26       0.71369504E-05      -0.40139022E-04       0.14873881E-28
  4        0.12562200E-01       0.94259590E-01      -0.65492513E-07      -0.81473729E-04      -0.72975707E-02       0.40089461E-01      -0.36809192E-03       0.46305649E-28       0.68457413E-04      -0.27956703E-03      -0.23575489E-24       0.72261730E-07      -0.28807314E-06       0.37771785E-27
  5        0.93177606E-02       0.56137959E-01      -0.71827347E-07      -0.76678439E-04      -0.77780276E-02       0.26182527E-01       0.25024792E-02      -0.12101123E-29       0.12142999E-04       0.15437082E-03      -0.21568728E-25      -0.48058730E-06       0.76408038E-05       0.44220988E-28
  6        0.72994385E-02       0.36437926E-01      -0.77310454E-07      -0.69336056E-04      -0.69091072E-02       0.13865494E-01       0.77987365E-02      -0.32903662E-29      -0.65994844E-06       0.21680149E-03       0.78603320E-26      -0.46534165E-06       0.70896859E-05      -0.62611245E-29
  7        0.58379801E-02       0.24906575E-01      -0.82159907E-07      -0.60834802E-04      -0.34388505E-02      -0.28537776E-02       0.17081119E-01      -0.18439838E-28      -0.54831233E-05       0.19082051E-03       0.96426837E-25      -0.41393582E-06       0.51385429E-05      -0.12518090E-27
  8        0.47430749E-02       0.17568023E-01      -0.86562806E-07      -0.52161611E-04      -0.92698351E-03      -0.11654179E-01       0.20640950E-01      -0.30351081E-29      -0.84125278E-05       0.15050144E-03       0.22888822E-25      -0.37779181E-06       0.34207277E-05      -0.36319575E-28
  9        0.39037826E-02       0.12607379E-01      -0.90641016E-07      -0.43936011E-04      -0.20141248E-03      -0.67493304E-02       0.13064269E-01      -0.36149354E-29      -0.10854454E-04       0.11417407E-03       0.26533939E-25      -0.35549964E-06       0.21753315E-05      -0.49821228E-28
 10        0.32464521E-02       0.90975380E-02      -0.94458378E-07      -0.36503114E-04      -0.43559094E-04      -0.37502060E-02       0.84792688E-02       0.12717435E-29      -0.13181982E-04       0.85176410E-04      -0.27891260E-25      -0.34141207E-06       0.13322742E-05       0.69079002E-28
 11        0.27219539E-02       0.65239047E-02      -0.98037167E-07      -0.30016519E-04      -0.98734194E-05      -0.23001387E-02       0.59230309E-02       0.44510882E-29      -0.15481643E-04       0.62978415E-04      -0.34017202E-25      -0.33135245E-06       0.78110393E-06       0.95341871E-28
 12        0.22971237E-02       0.45819381E-02      -0.10137236E-06      -0.24502024E-04      -0.23526595E-05      -0.15460938E-02       0.43408737E-02       0.15580986E-29      -0.17747672E-04       0.46269605E-04      -0.14761884E-25      -0.32274799E-06       0.42969078E-06       0.52004499E-28
 13        0.19489854E-02       0.30819569E-02      -0.10444168E-06      -0.19905934E-04      -0.58521917E-06      -0.11250243E-02       0.32811253E-02      -0.16844137E-29      -0.19942248E-04       0.33786378E-04       0.10821793E-25      -0.31414796E-06       0.21107058E-06      -0.44746434E-28
 14        0.16611085E-02       0.19007829E-02      -0.10721230E-06      -0.16131217E-04      -0.15085680E-06      -0.87690195E-03       0.25329118E-02      -0.30542091E-29      -0.22017161E-04       0.24494715E-04       0.81180943E-26      -0.30481347E-06       0.79031726E-07      -0.32398668E-28
 15        0.14213753E-02       0.95559653E-03      -0.10964555E-06      -0.13063250E-04      -0.40059681E-07      -0.72488262E-03       0.19857464E-02      -0.92084361E-30      -0.23923047E-04       0.17594082E-04       0.34854629E-26      -0.29443768E-06       0.25042062E-08      -0.20759443E-28
