 # File l.dat, created by Task#1 of TABOO on 2025.03.09 time=16.06.40
 # These l numbers are of loading type
  1       -0.10812225E+01      -0.17371171E+01       0.87249460E-06       0.54082219E-03      -0.13453930E-01      -0.24594531E+00      -0.39603842E-13       0.39603842E-13      -0.27618906E-02      -0.10975397E-11       0.10975397E-11      -0.77171418E-04      -0.23786688E-14      -0.23786688E-14
  2       -0.12822149E+00      -0.77289735E+00       0.11279014E-05       0.71410270E-03      -0.11122782E-01      -0.20308360E+00      -0.12875181E+00       0.72562830E-28      -0.61793125E-02       0.31904796E-02      -0.23467967E-24      -0.10295431E-03       0.51587369E-04       0.56298830E-27
  3       -0.67237923E-01      -0.50741280E+00       0.14582054E-05       0.88274319E-03      -0.72402193E-02      -0.16793761E+00      -0.18615958E-01      -0.62971780E-29      -0.88879311E-03       0.17499832E-02       0.22347557E-25      -0.12471053E-04       0.18560270E-04      -0.42670027E-28
  4       -0.55499093E-01      -0.37417640E+00       0.17627398E-05       0.99044317E-03       0.16528488E-02      -0.14589381E+00       0.96168102E-03      -0.20581444E-27      -0.18831537E-03      -0.67264570E-03       0.95291546E-24      -0.19405787E-06      -0.34271030E-04      -0.15106685E-26
  5       -0.52118844E-01      -0.29151309E+00       0.20359847E-05       0.10360068E-02       0.15019119E-01      -0.12648219E+00      -0.91664566E-02       0.68727009E-29      -0.45507324E-04      -0.16385113E-02       0.11154660E-24       0.17452316E-05      -0.50796961E-04      -0.22657086E-27
  6       -0.49400247E-01      -0.23397364E+00       0.22828936E-05       0.10297626E-02       0.25789179E-01      -0.92952263E-01      -0.37451506E-01       0.22647767E-28       0.31388258E-05      -0.18362346E-02      -0.49564979E-25       0.21303274E-05      -0.48011825E-04       0.39541349E-28
  7       -0.46511227E-01      -0.19085433E+00       0.25105713E-05       0.98533465E-03       0.18471960E-01      -0.55604091E-02      -0.10391746E+00       0.14889206E-27       0.31679912E-04      -0.17241370E-02      -0.71783139E-24       0.22877645E-05      -0.39060155E-04       0.92522800E-27
  8       -0.43533330E-01      -0.15681831E+00       0.27251889E-05       0.91562810E-03       0.63017276E-02       0.73032955E-01      -0.15837108E+00       0.28208803E-28       0.57326455E-04      -0.15060348E-02      -0.19656902E-24       0.24488221E-05      -0.29447681E-04       0.31012354E-27
  9       -0.40574433E-01      -0.12889161E+00       0.29310987E-05       0.83145035E-03       0.16379441E-02       0.52449256E-01      -0.12255197E+00       0.37914157E-28       0.85388133E-04      -0.12669938E-02      -0.25836429E-24       0.26470943E-05      -0.21065275E-04       0.48244037E-27
 10       -0.37696411E-01      -0.10528108E+00       0.31309252E-05       0.74127410E-03       0.41160102E-03       0.33808832E-01      -0.93334538E-01      -0.14946265E-28       0.11775800E-03      -0.10413330E-02       0.30379268E-24       0.28750257E-05      -0.14373015E-04      -0.74902880E-27
 11       -0.34933543E-01      -0.84839910E-01       0.33259333E-05       0.65135175E-03       0.10636827E-03       0.23492917E-01      -0.74428439E-01      -0.57304605E-28       0.15500756E-03      -0.84161423E-03       0.41001259E-24       0.31170773E-05      -0.92999328E-05      -0.11442118E-26
 12       -0.32306343E-01      -0.66800529E-01       0.35163833E-05       0.56594654E-03       0.28490107E-04       0.17626684E-01      -0.61133856E-01      -0.21872100E-28       0.19703096E-03      -0.67089371E-03       0.19516247E-24       0.33580757E-05      -0.55987477E-05      -0.68575918E-27
 13       -0.29827453E-01      -0.50630368E-01       0.37017951E-05       0.48764013E-03       0.78761493E-05       0.14158122E-01      -0.51120078E-01       0.25665829E-28       0.24328596E-03      -0.52807242E-03      -0.15578194E-24       0.35854411E-05      -0.29878389E-05       0.64241466E-27
 14       -0.27503986E-01      -0.35949134E-01       0.38811362E-05       0.41769067E-03       0.22352177E-05       0.12072731E-01      -0.43239656E-01       0.50700110E-28       0.29290898E-03      -0.41034364E-03      -0.12645438E-24       0.37895707E-05      -0.12077919E-05       0.50423686E-27
 15       -0.25338734E-01      -0.22478940E-01       0.40529588E-05       0.35639808E-03       0.64823322E-06       0.10836409E-01      -0.36870120E-01       0.16197116E-28       0.34479263E-03      -0.31435611E-03      -0.58437697E-25       0.39636112E-05      -0.41092042E-07       0.34840656E-27
 16       -0.23331053E-01      -0.10012989E-01       0.42155078E-05       0.30343361E-03       0.19141567E-06       0.10146522E-01      -0.31638044E-01       0.57306833E-28       0.39765646E-03      -0.23677173E-03      -0.23552324E-24       0.41030557E-05       0.68484497E-06       0.15659090E-26
 17       -0.21477633E-01       0.16047944E-02       0.43668160E-05       0.25810618E-03       0.57383624E-07       0.98194524E-02      -0.27298273E-01      -0.12545890E-28       0.45012020E-03      -0.17452148E-03      -0.44766899E-25       0.42053284E-05       0.11019020E-05       0.44029337E-27
 18       -0.19773171E-01       0.12493425E-01       0.45047924E-05       0.21955748E-03       0.17421952E-07       0.97370925E-02      -0.23677342E-01       0.45388031E-28       0.50078008E-03      -0.12490548E-03      -0.17675077E-24       0.42694157E-05       0.13080654E-05       0.15766120E-26
 19       -0.18210945E-01       0.22744256E-01       0.46273077E-05       0.18689195E-03       0.53454076E-08       0.98198824E-02      -0.20645174E-01       0.76034779E-28       0.54828424E-03      -0.85612656E-04      -0.25049457E-24       0.42955560E-05       0.13745028E-05       0.25362382E-26
 20       -0.16783281E-01       0.32427615E-01       0.47322777E-05       0.15925474E-03       0.16543348E-08       0.10012411E-01      -0.18100021E-01       0.74270234E-28       0.59140246E-03      -0.54700435E-04      -0.28794868E-24       0.42849843E-05       0.13518879E-05       0.33742856E-26
 21       -0.15481933E-01       0.41597587E-01       0.48177446E-05       0.13587237E-03       0.51557784E-09       0.10275245E-01      -0.15959946E-01      -0.65258659E-28       0.62908490E-03      -0.30556647E-04       0.13700391E-24       0.42397219E-05       0.12756252E-05      -0.15906011E-26
 22       -0.14298375E-01       0.50295550E-01       0.48819530E-05       0.11606859E-03       0.16156132E-09       0.10580009E-01      -0.14157700E-01       0.24087810E-29       0.66050607E-03      -0.11855559E-04      -0.49533707E-26       0.41624011E-05       0.11699637E-05       0.11928345E-27
 23       -0.13224031E-01       0.58552831E-01       0.49234210E-05       0.99265558E-04       0.50835133E-10       0.10906229E-01      -0.12637431E-01      -0.41885339E-28       0.68509160E-03       0.24856112E-05       0.83123102E-25       0.40561157E-05       0.10511338E-05      -0.12185322E-26
 24       -0.12250448E-01       0.66392747E-01       0.49410010E-05       0.84976902E-04       0.16041563E-10       0.11239213E-01      -0.11352442E-01      -0.27887981E-29       0.70252728E-03       0.13346652E-04       0.31031019E-25       0.39242907E-05       0.92968523E-06      -0.64271550E-27
 25       -0.11369421E-01       0.73832222E-01       0.49339307E-05       0.72797139E-04       0.50712555E-11       0.11568552E-01      -0.10263564E-01       0.53217600E-28       0.71275163E-03       0.21439568E-04      -0.14672476E-24       0.37705654E-05       0.81219926E-06       0.28160412E-26
 26       -0.10573091E-01       0.80883076E-01       0.49018706E-05       0.62390122E-04       0.16045511E-11       0.11887032E-01      -0.93379154E-02       0.14739094E-27       0.71593450E-03       0.27338763E-04      -0.34336414E-24       0.35986890E-05       0.70252691E-06       0.70979156E-26
 27       -0.98540048E-02       0.87553087E-01       0.48449272E-05       0.53477885E-04       0.50768409E-12       0.12189824E-01      -0.85479201E-02      -0.52206625E-28       0.71244515E-03       0.31506446E-04       0.16706243E-25       0.34124248E-05       0.60267320E-06       0.97803513E-28
 28       -0.92051531E-02       0.93846887E-01       0.47636598E-05       0.45830617E-04       0.16051443E-12       0.12473870E-01      -0.78704926E-02      -0.59445012E-28       0.70281373E-03       0.34313751E-04       0.88822791E-25       0.32154640E-05       0.51342247E-06      -0.20196855E-26
 29       -0.86199962E-02       0.99766722E-01       0.46590727E-05       0.39257999E-04       0.50679967E-13       0.12737419E-01      -0.72863604E-02       0.58817610E-29       0.68768968E-03       0.36058120E-04       0.36273804E-25       0.30113500E-05       0.43477604E-06      -0.10827348E-26
 30       -0.80924688E-02       0.10531312E+00       0.45325901E-05       0.33601928E-04       0.15970588E-13       0.12979673E-01      -0.67794844E-02      -0.78471759E-28       0.66780053E-03       0.36977516E-04       0.13196032E-24       0.28034121E-05       0.36625493E-06      -0.36354547E-26
 31       -0.76169763E-02       0.11048546E+00       0.43860176E-05       0.28730511E-04       0.50207079E-14       0.13200515E-01      -0.63365605E-02       0.77224532E-28       0.64391355E-03       0.37261982E-04      -0.14328049E-24       0.25947117E-05       0.30710671E-06       0.45046774E-26
 32       -0.71883830E-02       0.11528250E+00       0.42214910E-05       0.24533161E-04       0.15739801E-14       0.13400307E-01      -0.59465918E-02      -0.70986492E-28       0.61680208E-03       0.37063012E-04       0.48392531E-25       0.23880001E-05       0.25644430E-06      -0.10280153E-26
 33       -0.68019936E-02       0.11970285E+00       0.40414138E-05       0.20916636E-04       0.49190998E-15       0.13579734E-01      -0.56005192E-02      -0.55300973E-28       0.58721762E-03       0.36501114E-04       0.10519715E-24       0.21856886E-05       0.21333722E-06      -0.33854778E-26
 34       -0.64535307E-02       0.12374534E+00       0.38483882E-05       0.17801861E-04       0.15321972E-15       0.13739689E-01      -0.52909041E-02      -0.11514216E-27       0.55586816E-03       0.35671916E-04       0.16752069E-24       0.19898311E-05       0.17686954E-06      -0.56378782E-26
 35       -0.61391097E-02       0.12740939E+00       0.36451412E-05       0.15121380E-04       0.47555749E-16       0.13881190E-01      -0.50116577E-02       0.11827768E-27       0.52340248E-03       0.34651077E-04      -0.27070014E-24       0.18021195E-05       0.14617506E-06       0.10598291E-25
 36       -0.58552122E-02       0.13069532E+00       0.34344496E-05       0.12817320E-04       0.14705894E-16       0.14005315E-01      -0.47578095E-02      -0.41868198E-28       0.49040002E-03       0.33498240E-04       0.16386582E-25       0.16238882E-05       0.12045678E-06      -0.25629716E-27
 37       -0.55986592E-02       0.13360457E+00       0.32190677E-05       0.10839772E-04       0.45304595E-17       0.14113162E-01      -0.45253126E-02       0.11126069E-27       0.45736561E-03       0.32260209E-04      -0.11853889E-24       0.14561301E-05       0.98996000E-07       0.44882002E-26
 38       -0.53665837E-02       0.13613993E+00       0.30016591E-05       0.91454974E-05       0.13903927E-17       0.14205813E-01      -0.43108780E-02      -0.22496314E-28       0.42472809E-03       0.30973502E-04       0.21682196E-25       0.12995189E-05       0.81154552E-07      -0.74382270E-27
 39       -0.51564052E-02       0.13830568E+00       0.27847367E-05       0.76968903E-05       0.42508568E-18       0.14284316E-01      -0.41118376E-02       0.23568799E-28       0.39284217E-03       0.29666402E-04       0.47343765E-25       0.11544384E-05       0.66372646E-07      -0.25869835E-26
 40       -0.49658039E-02       0.14010767E+00       0.25706115E-05       0.64611455E-05       0.12947145E-18       0.14349671E-01      -0.39260288E-02       0.16452617E-27       0.36199244E-03       0.28360610E-04      -0.24243509E-24       0.10210158E-05       0.54164162E-07       0.11351370E-25
 41       -0.47926976E-02       0.14155337E+00       0.23613531E-05       0.54095849E-05       0.39287850E-19       0.14402821E-01      -0.37516994E-02       0.18103631E-27       0.33239905E-03       0.27072564E-04      -0.22919179E-24       0.89915763E-06       0.44110499E-07       0.10933504E-25
 42       -0.46352193E-02       0.14265190E+00       0.21587605E-05       0.45171073E-05       0.11878697E-19       0.14444652E-01      -0.35874291E-02       0.96101424E-28       0.30422428E-03       0.25814512E-04      -0.73433118E-25       0.78858587E-06       0.35853784E-07       0.29590892E-26
 43       -0.44916962E-02       0.14341395E+00       0.19643453E-05       0.37617345E-05       0.35789432E-20       0.14475986E-01      -0.34320651E-02       0.51627115E-28       0.27757959E-03       0.24595362E-04       0.67846741E-26       0.68887430E-06       0.29089988E-07      -0.65567417E-27
 44       -0.43606312E-02       0.14385168E+00       0.17793254E-05       0.31242307E-05       0.10746657E-20       0.14497586E-01      -0.32846692E-02       0.12782911E-27       0.25253270E-03       0.23421374E-04      -0.14398570E-24       0.59948250E-06       0.23562261E-07       0.74006794E-26
 45       -0.42406852E-02       0.14397868E+00       0.16046290E-05       0.25877805E-05       0.32165319E-21       0.14510155E-01      -0.31444750E-02      -0.21996953E-27       0.22911444E-03       0.22296712E-04       0.13465576E-24       0.51978735E-06       0.19054693E-07      -0.60287825E-26
 46       -0.41306611E-02       0.14380971E+00       0.14409064E-05       0.21377102E-05       0.95976824E-22       0.14514342E-01      -0.30108535E-02       0.44520156E-28       0.20732521E-03       0.21223885E-04      -0.27401351E-25       0.44911126E-06       0.15386606E-07       0.11128808E-26
 47       -0.40294892E-02       0.14336065E+00       0.12885503E-05       0.17612456E-05       0.28554887E-22       0.14510745E-01      -0.28832845E-02       0.13715912E-27       0.18714083E-03       0.20204107E-04      -0.42623044E-25       0.38674668E-06       0.12407427E-07       0.11963934E-26
